As_class,ts_soc,ts_silt,ts_ph,ts_clay,ts_cec,ss_soc,ss_silt,ss_ph,ss_clay,ss_cec,fluvisols,et0_yr,ai_et0,elevation,slope,precip,temp,distance_to_river,latitude,longitude
0,261,343,59,274,152,44,325,61,344,139,14,1493,14718,78,2.390083551,2198,24.20833333,907.6552763,26.69524239,93.73177351
0,243,302,55,282,167,58,289,57,334,149,15,1455,15693,98,2.390083551,2285,23.92500019,4201.085725,26.72224787,94.18290573
1,246,295,54,275,185,57,264,55,376,167,15,1466,14356,94,2.390083551,2105,23.99166648,1149.49174,26.60030208,94.10932539
0,241,315,53,287,182,69,281,54,366,155,16,1477,13728,100,2.390083551,2029,23.99999984,3639.637355,26.57355268,93.94309124
0,271,290,55,293,170,50,282,56,354,157,16,1455,15800,102,2.390083551,2300,23.91666698,4535.041294,26.72860875,94.1861265
0,240,314,54,272,175,70,285,54,360,154,17,1478,13645,100,2.390083551,2018,24.01666641,4108.231126,26.56543208,93.93474667
0,244,326,56,270,157,48,302,57,362,137,17,1480,13792,96,2.390083551,2042,24.06666644,1728.821614,26.57896991,93.8843713
0,259,368,53,265,176,56,348,54,336,153,17,1484,14161,93,2.390083551,2102,24.07499981,1291.704929,26.61187462,93.59616078
0,241,295,52,282,163,61,283,53,333,153,19,1451,16058,103,2.390083551,2331,23.87500016,386.5798545,26.75009974,94.24061988
0,250,323,55,276,170,51,299,57,365,150,21,1480,13793,100,2.390083551,2042,24.03333314,4105.70042,26.58218649,93.92182684
0,265,313,57,326,200,87,288,58,358,166,5,1485,12406,124,2.500146151,1843,24.03333314,1076.863393,26.32110759,94.07717124
0,250,310,56,322,213,91,280,57,369,178,6,1482,12536,140,2.500146151,1858,23.94999997,1995.995697,26.32915115,94.11014428
1,274,339,57,307,189,87,306,58,381,157,6,1490,12245,117,2.500146151,1825,24.07499997,1975.360356,26.31654815,94.05446041
1,298,298,57,314,244,146,285,57,325,198,8,1432,15606,123,2.500146151,2235,23.69999997,957.06602,26.69646462,94.42964922
1,285,305,55,257,198,92,275,56,361,165,9,1443,14452,120,2.500146151,2086,23.72500006,3432.995838,26.56091848,94.26781141
0,259,369,54,246,171,97,351,55,326,155,10,1485,14112,98,2.500146151,2096,24.06666644,2288.046447,26.61318806,93.63095711
1,291,307,55,257,195,74,275,56,333,171,10,1450,15162,108,2.500146151,2200,23.86666679,3807.739366,26.66625647,94.25794722
1,293,327,56,260,206,66,276,57,373,158,10,1461,14469,98,2.500146151,2115,23.95833333,1500.86702,26.59976795,94.185883
0,232,341,54,255,182,65,302,55,348,151,11,1483,14310,91,2.500146151,2123,24.07499981,2202.947076,26.63364521,93.67532272
0,244,315,56,278,174,54,289,56,347,149,11,1467,15274,98,2.500146151,2242,24.00833321,1092.178173,26.70119885,94.00476259
1,252,381,57,279,182,63,327,57,389,161,11,1485,12488,105,2.500146151,1855,24.04166651,325.5850451,26.39199737,93.95944728
1,254,320,55,277,182,57,311,56,339,156,11,1466,14779,90,2.500146151,2168,23.95833317,1894.106848,26.65022416,94.05082288
1,260,289,53,287,173,87,280,54,339,158,11,1451,16489,93,2.500146151,2393,23.9000001,2287.372656,26.7968336,94.21643214
1,268,296,54,273,176,81,270,55,336,152,11,1460,14973,95,2.500146151,2187,23.92500003,1903.257667,26.65574586,94.20478946
0,220,315,56,276,162,67,298,57,349,140,12,1467,14483,91,2.500146151,2126,23.9416666,519.0175945,26.62945999,94.01132627
0,238,325,54,266,175,68,304,55,341,149,12,1474,14557,96,2.500146151,2147,23.99999968,1945.585862,26.64735856,93.98618102
0,246,300,54,276,186,79,267,55,342,159,12,1458,14982,101,2.500146151,2185,23.91666683,2883.18203,26.65412539,94.22190696
0,251,345,54,257,170,85,333,55,350,153,12,1489,14273,85,2.500146151,2126,24.09166638,2037.113834,26.62971688,93.59567351
0,252,322,53,267,159,56,305,55,343,144,12,1479,15097,89,2.500146151,2233,24.125,773.7313375,26.70249361,93.94303674
1,265,301,56,268,186,72,263,57,383,159,12,1458,14443,98,2.500146151,2107,23.9416666,525.1356047,26.58589133,94.19167703
0,237,312,55,289,184,62,292,56,364,161,13,1467,14937,90,2.500146151,2192,23.9749999,1361.15774,26.67161338,94.03598259
0,244,327,56,267,157,44,310,58,336,133,13,1483,14853,80,2.500146151,2204,24.17499971,1472.295562,26.69844585,93.79403912
1,250,303,54,282,199,113,291,55,357,170,13,1461,15956,85,2.500146151,2332,23.9666667,1344.671135,26.75474974,94.14464487
0,259,314,57,278,152,57,300,59,355,138,13,1489,14476,79,2.500146151,2156,24.15833298,1700.081597,26.66336088,93.69103858
1,259,315,54,283,190,68,278,56,381,163,13,1475,13657,101,2.500146151,2015,23.99999984,2580.203278,26.55423593,94.00761525
1,298,318,55,269,182,65,277,56,367,154,14,1462,14548,97,2.500146151,2128,23.95833333,15.15321045,26.60994125,94.17224086
1,235,319,55,272,171,57,289,57,372,144,15,1477,13608,94,2.500146151,2010,24.02499994,2981.807108,26.53800757,94.06258114
0,262,328,55,268,159,64,300,56,354,138,15,1488,14251,88,2.500146151,2121,24.16666651,1326.123183,26.63465336,93.76205748
1,220,315,53,278,180,76,297,54,345,157,16,1471,14677,92,2.500146151,2160,23.98333327,1204.490675,26.65418395,93.98449314
0,237,316,55,274,168,78,299,57,356,153,16,1468,14327,94,2.500146151,2104,23.9416666,2713.457604,26.61618556,94.03452387
1,302,314,54,278,181,77,286,55,355,158,16,1465,15083,93,2.500146151,2211,23.98333327,2896.701892,26.67884637,94.10114136
0,232,322,55,274,166,62,293,57,368,151,17,1477,13893,96,2.500146151,2053,24.00833305,1963.578046,26.58895041,93.94485289
0,263,343,56,260,161,56,316,58,336,140,17,1484,14930,82,2.500146151,2216,24.17499971,1539.772107,26.7041497,93.80459154
1,240,334,56,257,166,58,311,58,353,149,18,1480,13862,97,2.500146151,2053,24.05833308,3062.267944,26.58421799,93.89980527
1,240,288,55,283,190,59,253,56,385,163,18,1467,14052,96,2.500146151,2062,23.95833317,1384.70764,26.57849562,94.05736708
1,243,320,54,279,170,78,300,54,354,152,18,1468,14427,101,2.500146151,2118,23.95833333,2703.527414,26.62315412,94.05511027
1,270,342,56,289,179,56,295,57,404,150,18,1489,12247,103,2.500146151,1824,24.0666666,599.8335602,26.34863107,93.97179433
1,252,347,57,312,191,105,321,58,336,164,5,1486,12450,118,2.563905716,1851,24.0666666,13.28096632,26.33407229,94.08111969
1,276,332,55,252,177,86,275,56,398,143,5,1479,13149,109,2.563905716,1945,24.03333314,2630.624385,26.4354044,94.16184629
1,278,318,56,249,196,84,281,57,359,165,5,1450,14611,107,2.563905716,2119,23.85833343,77.61150766,26.59306424,94.25675993
0,273,355,54,242,176,67,298,54,376,148,6,1487,13826,104,2.563905716,2056,24.08333317,217.2532718,26.58733989,93.74434918
1,295,329,58,285,170,68,300,59,383,153,6,1486,12445,107,2.563905716,1850,24.07499997,307.4310233,26.35437966,94.05384802
1,253,336,56,279,172,82,286,57,391,134,7,1494,11719,123,2.563905716,1751,24.02499978,2039.476991,26.18731106,94.01021273
0,276,319,57,311,179,61,290,59,394,150,7,1489,12080,123,2.563905716,1800,24.04999987,160.7837689,26.26732837,94.0340651
0,233,358,52,273,164,85,331,53,345,150,9,1476,13985,100,2.563905716,2065,23.94166692,503.7628996,26.59050676,93.61110393
1,236,340,58,300,172,60,297,59,395,146,9,1493,12002,117,2.563905716,1793,24.0666666,547.2766128,26.27065364,94.02211964
1,223,321,53,253,184,52,291,54,352,156,10,1451,14594,106,2.563905716,2118,23.86666679,540.4190685,26.59202548,94.24428401
1,234,334,55,291,171,63,317,56,375,155,11,1488,12392,112,2.563905716,1844,24.08333333,684.3946677,26.34186554,94.04501985
0,261,322,55,282,173,38,297,57,352,153,11,1470,15601,83,2.563905716,2294,24.05833324,1370.347759,26.73487061,94.00123067
0,221,317,54,278,163,67,307,55,347,146,12,1471,14767,93,2.563905716,2173,23.99166648,1100.830939,26.66055419,93.98770073
0,230,314,54,283,171,66,290,55,375,146,12,1474,13906,99,2.563905716,2050,23.96666654,3766.837795,26.57690891,94.00280526
1,243,317,54,276,168,55,293,55,357,142,12,1475,13563,103,2.563905716,2001,24.04166651,3398.696663,26.52921301,94.06156756
1,247,301,56,307,158,65,295,57,375,138,12,1480,13317,95,2.563905716,1972,24.10000006,947.2053762,26.49569786,94.08734466
1,283,320,56,259,227,94,295,57,324,182,12,1433,15328,122,2.563905716,2198,23.6583333,2159.838786,26.66290245,94.3860987
0,238,360,55,272,173,86,358,56,339,155,13,1484,14243,90,2.563905716,2115,24.08333317,1264.866432,26.61914433,93.58954486
1,250,333,57,269,152,53,313,60,350,139,13,1492,14523,86,2.563905716,2167,24.17499987,677.0878206,26.67194567,93.6944805
0,253,331,54,267,159,64,318,56,347,139,13,1482,14614,88,2.563905716,2167,24.10833311,313.1754657,26.67041488,93.83293514
1,276,312,54,270,185,64,282,55,358,161,13,1456,14542,98,2.563905716,2118,23.9333334,1218.874377,26.59202235,94.19733493
0,281,336,58,263,176,58,307,60,351,164,13,1481,14567,87,2.563905716,2158,24.08333317,1067.461807,26.66663797,93.84982987
0,242,342,56,262,165,54,314,58,347,145,14,1480,14704,88,2.563905716,2177,24.0999999,708.062902,26.67267105,93.90496491
0,263,322,53,274,190,73,291,54,379,161,14,1471,13887,98,2.563905716,2043,23.95833317,843.2987239,26.56758228,94.03139308
0,227,311,54,285,179,64,296,55,362,153,15,1470,14177,104,2.563905716,2085,23.94999981,2293.356524,26.60064437,94.01047969
0,255,323,56,262,150,53,310,59,353,134,15,1492,14523,85,2.563905716,2167,24.17499987,863.3904556,26.66952115,93.69668343
0,267,309,53,273,184,64,288,54,353,157,15,1464,16482,83,2.563905716,2414,24.01666673,2039.769149,26.80344836,94.12311538
1,306,358,54,268,178,54,302,55,391,142,15,1482,12549,109,2.563905716,1861,24.03333314,1866.998457,26.38483745,94.01292044
0,225,303,56,293,168,57,283,58,380,148,16,1468,14234,94,2.563905716,2090,23.94999981,2175.670529,26.6054192,94.03080922
0,240,330,56,271,163,57,301,58,367,147,16,1480,13862,94,2.563905716,2052,24.04166651,3770.183966,26.58551548,93.90984397
0,308,335,55,253,186,63,299,56,345,154,16,1481,15304,77,2.563905716,2267,24.13333321,340.6236212,26.73320384,93.89952686
0,249,305,54,287,166,67,285,56,379,148,17,1477,13893,94,2.563905716,2053,24.00833305,1736.093722,26.59115008,93.94510467
1,264,314,54,280,170,69,284,56,367,146,17,1464,14410,91,2.563905716,2110,23.96666654,1533.446722,26.6114753,94.06117738
0,231,329,53,271,182,63,305,54,353,155,19,1478,13639,100,2.563905716,2017,24.00833305,4779.822236,26.56210195,93.94672593
0,253,341,53,269,159,55,317,55,340,136,19,1484,14930,82,2.563905716,2216,24.17499971,1337.76793,26.70392485,93.80704199
1,241,320,55,274,182,55,305,56,352,165,20,1466,14631,94,2.563905716,2146,23.9749999,853.6198707,26.6340576,94.08110015
1,230,324,56,276,174,97,280,57,393,142,7,1474,12793,128,2.626109838,1887,23.98333311,1568.682475,26.34438112,94.16120598
1,282,280,56,284,199,103,257,56,364,162,7,1443,14393,129,2.626109838,2078,23.72500006,4097.053631,26.55236291,94.26433851
1,235,346,58,289,172,61,297,59,398,147,8,1493,12002,116,2.626109838,1793,24.0666666,701.686638,26.27087878,94.01968047
1,239,327,57,274,175,57,266,58,428,144,8,1482,12665,111,2.626109838,1878,24.04166651,984.3153162,26.38001359,94.0888495
0,263,337,51,269,190,68,304,52,351,167,8,1485,14066,93,2.626109838,2089,24.04999971,2007.141091,26.60893602,93.72698899
1,266,316,56,325,191,70,280,57,383,155,8,1479,12493,130,2.626109838,1849,23.99166648,1092.126047,26.31732272,94.09399655
0,251,360,53,270,167,87,358,54,331,150,10,1484,14249,87,2.626109838,2116,24.06666644,493.7152744,26.61760273,93.58194741
0,239,332,58,278,161,64,317,60,329,146,11,1487,14491,82,2.626109838,2155,24.19166644,1534.733863,26.65998554,93.75254584
0,252,349,52,250,187,54,307,53,351,161,11,1486,14210,100,2.626109838,2113,24.04166667,1950.055238,26.63030975,93.71207268
1,260,321,54,269,175,69,271,56,393,153,11,1477,13297,106,2.626109838,1965,24.04166651,687.6062895,26.51047968,94.00012499
0,300,302,55,286,194,73,281,56,352,171,11,1450,16774,95,2.626109838,2433,23.88333321,2328.087131,26.82146808,94.21438833
0,267,330,54,277,171,55,304,55,362,153,13,1464,14764,90,2.626109838,2163,23.9749999,723.6074441,26.64701898,94.08507638
0,323,341,58,279,147,124,330,60,333,123,13,1494,14821,81,2.626109838,2215,24.20000013,417.7465876,26.70889857,93.72836449
1,259,301,54,264,174,84,277,55,370,156,14,1471,14198,95,2.626109838,2089,23.99999984,396.1966103,26.58527846,94.12735455
0,240,368,57,246,157,53,344,59,328,129,15,1493,14714,78,2.626109838,2197,24.20000013,1068.457793,26.6926258,93.71166785
0,249,325,54,270,170,52,298,55,356,147,17,1480,13945,95,2.626109838,2064,24.04166651,3384.496673,26.59234117,93.90815022
1,258,316,54,274,182,77,289,55,370,163,17,1466,14474,94,2.626109838,2122,23.96666654,1444.824356,26.61981246,94.06708677
1,298,312,58,326,174,63,315,59,347,150,4,1485,12445,110,2.646517754,1849,24.08333333,68.38055703,26.34490556,94.06016433
1,241,327,55,261,169,61,258,56,434,137,5,1483,12672,108,2.646517754,1880,24.04999987,1388.256574,26.37955918,94.09373101
1,254,304,56,282,169,58,278,58,370,153,5,1470,13724,97,2.646517754,2018,24.00833305,1890.903223,26.51186531,94.17564681
1,264,313,58,323,174,81,308,59,351,152,5,1481,12614,109,2.646517754,1869,24.0666666,2387.811281,26.36439737,94.08952523
1,280,328,57,317,189,91,296,58,391,157,5,1490,12234,125,2.646517754,1824,24.05833324,2576.560451,26.30510225,94.05808558
0,250,357,54,281,163,113,342,55,343,150,6,1479,14024,96,2.646517754,2075,23.97500006,452.7307096,26.59292997,93.60889938
0,245,370,55,262,167,75,351,56,323,152,7,1484,14160,91,2.646517754,2102,24.04999987,40.74399408,26.61099423,93.58121216
1,248,306,56,272,167,62,274,57,365,148,7,1473,13747,101,2.646517754,2026,24.04166651,1369.364595,26.5191473,94.16908428
0,257,335,57,285,168,83,284,57,393,137,7,1493,11715,122,2.646517754,1750,24.07499981,2039.72846,26.18973457,94.00802376
1,261,331,57,311,182,76,313,59,353,153,7,1487,12420,117,2.646517754,1848,24.07499997,448.6097209,26.33740377,94.0691712
1,297,299,55,274,201,83,277,55,328,170,7,1455,15261,109,2.646517754,2221,23.90000025,2090.539378,26.67933115,94.23723114
1,301,322,57,253,186,90,273,58,403,151,7,1480,13058,107,2.646517754,1933,24.04999987,1609.907917,26.42464423,94.15813462
0,205,367,52,248,170,53,333,52,335,142,8,1482,14215,100,2.646517754,2107,23.99166663,2304.074187,26.62176393,93.65914052
0,238,369,56,264,163,67,349,57,327,144,8,1483,14084,91,2.646517754,2090,23.99166663,1208.526707,26.60416365,93.60767641
1,249,303,55,271,168,82,271,56,375,148,8,1467,13752,105,2.646517754,2018,23.96666654,1037.297333,26.51557114,94.18348573
1,280,320,56,247,194,73,286,56,342,166,9,1447,14655,112,2.646517754,2122,23.8083334,314.6447583,26.5965305,94.26705007
1,253,320,57,316,207,84,298,58,349,176,10,1484,12450,122,2.646517754,1848,24.03333314,335.5273598,26.32899518,94.08793594
0,259,330,55,261,159,82,315,56,352,145,10,1490,14387,81,2.646517754,2144,24.17499971,18.18200214,26.64358914,93.61455059
1,259,333,58,311,175,61,309,59,377,148,10,1493,12039,110,2.646517754,1798,24.11666663,471.0069425,26.29004754,94.00460157
1,281,311,57,329,175,66,316,59,347,152,10,1486,12381,115,2.646517754,1841,24.08333333,919.222439,26.33633698,94.05671928
1,283,282,56,323,174,116,269,59,382,152,10,1482,13317,92,2.646517754,1974,24.11666663,2268.803664,26.48393712,94.11808841
0,225,352,53,257,167,68,322,53,332,142,11,1483,14267,94,2.646517754,2116,24.05833308,1609.964468,26.6283704,93.6598806
1,232,315,55,273,173,69,260,56,413,143,11,1480,12813,104,2.646517754,1897,24.04999987,863.3578718,26.40154305,94.0962554
0,244,310,56,274,168,74,301,58,347,154,11,1469,14800,92,2.646517754,2175,23.99166648,1601.859447,26.66229802,93.99284961
1,253,323,53,273,173,78,296,56,367,146,11,1480,13423,96,2.646517754,1987,24.10000006,47.21606272,26.50509178,94.1057158
1,273,341,56,261,173,57,315,57,353,155,11,1488,14419,78,2.646517754,2147,24.17499987,547.5106978,26.64755926,93.5951873
0,274,294,57,306,176,39,290,59,360,156,11,1470,15536,83,2.646517754,2284,24.05833324,125.696463,26.7290111,94.04015875
1,287,320,56,279,161,62,288,57,367,140,11,1480,13249,102,2.646517754,1962,24.07499997,2994.026514,26.4587557,94.14973931
1,234,301,56,273,190,83,274,57,355,158,12,1463,13963,114,2.646517754,2043,23.9000001,1343.002535,26.5306186,94.2124025
0,243,335,56,270,154,65,312,57,331,136,12,1489,14377,82,2.646517754,2141,24.16666651,1306.543089,26.65427532,93.74199961
0,265,308,56,277,172,70,293,57,369,150,12,1474,14042,101,2.646517754,2071,24.00833305,3249.195249,26.59851949,93.9855106
0,232,342,56,262,147,44,331,58,320,133,13,1489,14847,80,2.646517754,2212,24.19999981,1947.537091,26.70796605,93.76292953
0,236,351,53,259,160,66,322,54,339,135,13,1483,14788,92,2.646517754,2194,24.14166641,1052.576273,26.68496902,93.81973982
1,251,299,55,277,170,84,262,57,362,153,13,1470,14113,96,2.646517754,2076,24.02499994,757.5688124,26.57199273,94.15052256
0,254,333,52,280,177,83,326,53,354,158,13,1488,14369,90,2.646517754,2139,24.11666648,1638.00154,26.63698697,93.58905698
1,293,301,55,274,206,92,277,55,334,179,13,1435,15384,123,2.646517754,2208,23.66666651,733.9607988,26.67309209,94.37247881
0,300,314,54,310,188,93,292,56,372,156,13,1477,13538,103,2.646517754,2000,23.99999984,618.0747594,26.53437105,94.03004323
0,211,306,53,255,190,99,268,53,342,158,14,1458,15452,102,2.646517754,2254,23.92500019,2257.906745,26.70131322,94.19281983
0,232,346,58,266,152,47,335,60,337,131,14,1494,14718,82,2.646517754,2200,24.2166667,697.1440903,26.69591273,93.72442044
1,239,334,55,279,162,60,325,57,364,140,14,1480,13362,105,2.646517754,1979,24.09166654,1419.601145,26.53130646,93.94320766
0,240,342,56,256,150,52,318,57,340,133,14,1479,14814,91,2.646517754,2192,24.05833308,2576.617157,26.6793615,93.95275117
0,252,334,56,260,150,44,339,58,313,135,14,1488,14873,88,2.646517754,2214,24.18333308,2695.400762,26.70486799,93.77248337
0,267,310,53,273,184,50,288,54,353,157,14,1464,16482,88,2.646517754,2414,24.01666673,2065.75807,26.80367946,94.12066592
1,274,311,54,283,182,92,282,55,385,162,14,1465,14632,94,2.646517754,2144,23.9749999,1264.471523,26.62992814,94.12512768
1,283,294,53,283,169,53,277,55,348,159,14,1453,16557,88,2.646517754,2406,23.9000001,2951.774878,26.8063204,94.21012377
1,224,315,56,272,184,77,294,57,353,165,15,1469,14723,94,2.646517754,2164,23.96666654,822.505939,26.65433349,94.00677425
0,229,325,54,264,179,84,292,56,357,152,15,1477,14219,94,2.646517754,2101,24.02499978,644.628003,26.61958389,93.92610228
1,240,336,55,285,164,64,303,57,382,146,15,1478,13165,96,2.646517754,1947,24.0999999,703.8159052,26.49650502,93.95900151
0,241,329,55,265,150,39,323,57,332,133,15,1484,14921,80,2.646517754,2215,24.17499971,2964.814669,26.70684481,93.77518393
1,248,316,55,291,156,65,308,57,345,138,15,1466,14521,92,2.646517754,2129,23.9416666,2326.814589,26.62543729,94.03064617
0,281,329,55,285,158,70,310,56,350,133,15,1488,14251,93,2.646517754,2121,24.16666651,2072.285107,26.64125713,93.7628039
1,298,311,55,271,187,45,271,55,369,162,15,1465,14495,89,2.646517754,2124,23.9749999,335.9211968,26.61490137,94.14315682
1,389,284,53,302,155,143,276,54,328,147,15,1441,17171,89,2.646517754,2476,23.77499978,1689.089628,26.85068944,94.25747405
0,220,332,54,258,165,68,306,53,341,144,16,1475,14443,97,2.646517754,2131,24.00833305,2861.996421,26.63749868,93.97267882
0,241,352,56,258,147,46,333,59,334,130,16,1490,14760,80,2.646517754,2200,24.21666654,1924.42562,26.69543048,93.75408043
0,242,336,56,274,160,65,318,58,343,135,16,1488,14315,85,2.646517754,2131,24.16666651,2138.066102,26.6417043,93.75790479
1,242,320,56,283,181,76,303,57,342,156,16,1469,14626,95,2.646517754,2150,23.94999981,489.451309,26.64925144,94.01360879
1,251,356,56,293,182,47,312,58,376,158,16,1480,12803,102,2.646517754,1895,24.04999987,850.4748171,26.44873457,93.97084092
0,254,294,53,272,181,99,273,53,332,161,16,1458,15464,109,2.646517754,2255,23.92500019,2112.467557,26.70408615,94.21046119
0,266,328,55,272,178,80,291,56,354,153,16,1474,14176,97,2.646517754,2090,23.99999984,487.1283151,26.6140526,93.93783537
